dbID,z,iMag,npts,H,C
3843141,1.2588,19.348,67,0.9277961641594802,3.5039105161591384
3843143,1.0965,19.921,62,0.9335054437510497,3.45055497766065
3843193,3.9307,19.984,64,0.9320056114695335,3.5647569285940044
3843334,1.6476,19.801,66,0.906547628571061,3.416180020421547
3843402,2.305,19.635,70,0.9357766063418878,3.8174884783631926
3843710,1.2641,19.954,72,0.921122082889763,3.855022980521515
3843883,0.8305,20.328,72,0.920365077356743,3.493614576097623
3844177,2.62,19.967,64,0.9491146493045466,3.960841031771116
3844382,0.8612,20.348,58,0.9064327953836722,3.7754996413852666
3844393,0.6878,19.632,66,0.9092292830449795,3.7384611544235793
3844430,0.8939,20.09,64,0.8788101493210545,3.6307709457901893
3844446,1.1794,20.08,64,0.9406198947829282,3.76279898018256
3844578,1.0379,21.309,64,0.9059254980162542,3.4327288942016336
3844725,1.2468,19.723,135,0.8748469508544986,3.587439763335568
3844988,0.8114,19.607,68,0.9207528631712858,3.589730435746837
3845187,1.6952,19.504,65,0.9228236115950086,3.4569144578823243
3845588,1.0753,20.328,68,0.9386237771662485,3.4007972549180563
3846245,1.2444,20.626,63,0.909149985796905,3.3412376825738166
3846772,0.5734,19.925,67,0.942447905309894,3.376495588298806
3847053,1.1085,19.284,72,0.9542829625951118,2.71056303317919
3847315,1.7447,20.479,70,0.9371714524197279,3.9406332679878115
3847472,1.872,19.621,69,0.9280475176779254,3.1755798784479445
3847875,1.5062,19.43,131,0.8835451175907332,3.937659376431699
3847961,1.0073,19.911,66,0.9167603409175971,3.6095487008227662
3848109,0.9207,20.586,61,0.8930953717075297,3.5627573489502034
3848222,1.2436,20.176,67,0.9663875379415326,3.376495588298806
3848228,2.8813,19.898,66,0.9254254517942482,3.287267566820734
3848486,1.1842,19.73,114,0.9255612533818794,3.5207138908419258
3848757,0.3838,17.941,68,0.9359749912134788,3.5267527088039103
3849032,1.9818,19.654,69,0.936513301623874,3.5491775112065262
3849279,1.6284,20.19,66,0.9244700942817434,3.674004927623173
3849468,2.563,20.44,67,0.9486785895841567,3.6950329079496367
3849645,2.2215,19.82,72,0.9241727899953991,3.5538493101682715
3849838,1.5082,18.178,66,0.9249320308535187,3.287267566820734
3850297,1.3979,19.353,71,0.9266778890205704,3.6537256088925565
3850447,1.0758,20.1,69,0.9388517468343063,3.051047334195084
3850870,1.4515,20.101,69,0.8610734459857758,3.5491775112065262
3851161,1.2435,20.288,67,0.9577713217575121,3.6313254440194704
3851224,1.7181,19.131,69,0.9144050718908877,3.5491775112065262
3852393,1.4849,20.604,62,0.9425185034735243,3.7888446813528707
3852786,0.4283,19.248,56,0.9361505171431487,3.5862224153822244
3852959,1.7323,19.438,64,0.9287867044402217,3.6307709457901893
3853018,1.1291,19.807,65,0.9071119479769258,3.2612400546059663
3853109,1.3119,19.464,68,0.9189991245448101,3.0859086202034214
3853147,1.516,19.996,68,0.9694730758466923,2.3931536238312248
3853227,1.656,19.733,65,0.930366347592223,3.4569144578823243
3853686,1.9037,19.444,66,0.882365802033331,3.7384611544235793
3853738,2.9205,20.784,63,0.9320725666986945,3.6753614508311983
3854205,1.4878,19.689,68,0.922532133297624,3.6527081626897644
3854258,1.7977,19.995,69,0.9310180316645218,3.6114437833329567
3854773,0.9511,19.421,70,0.9198627600099915,3.8174884783631926
3855391,1.5168,20.492,65,0.920900525653488,3.783038463342921
3855758,3.5119,20.288,62,0.9401068079010901,3.7211867406144266
3855862,2.5867,19.551,61,0.921444260586275,3.6997864777559806
3856535,1.1474,20.385,65,0.9431311866298904,3.587364060066563
3856714,1.7849,19.101,58,0.9826879992517531,3.4193204299338262
3856796,0.9803,19.987,65,0.8932362526056623,3.5221392589744434
3857043,1.5732,19.926,45,0.9233908748543367,3.374087206841874
3857511,1.2953,19.826,68,0.9113006697507158,3.6527081626897644
3858074,0.92,20.75,129,0.9219346237790802,3.2651864591804984
3858539,0.6312,19.814,46,0.942583517292355,3.5733986367231556
3858572,0.9672,19.683,58,0.9173491835803771,3.4905562722241146
3858587,0.7731,19.707,67,0.9296123436289735,3.6950329079496367
3858768,4.1585,19.317,66,0.9136353224408209,3.7384611544235793
3859052,3.2377,19.125,66,0.9000362415797897,3.6095487008227662
3859252,1.761,19.227,68,0.8943487693363131,3.4637749818609835
3859356,2.0374,19.215,66,0.9193548320090061,3.35172379362114
3859758,1.8791,20.273,67,0.9393211185072158,3.6313254440194704
3860138,2.7125,20.391,63,0.9182572970759437,3.7421862044826746
3860150,1.7768,20.197,70,0.9388999505100006,3.7559160835508827
3860613,1.5424,20.085,66,0.9402007230201447,3.480636247221953
3861327,0.1849,16.136,71,0.9065035925235065,3.410143901633053
3862314,2.3395,19.582,67,0.8962146090063161,3.440203052228972
3862358,2.9615,20.7,131,0.8989239961464804,3.7126502692070305
3862373,1.0856,19.964,71,0.9174656969288166,3.89730731615206
3862539,1.4587,19.543,65,0.905942266827001,3.5221392589744434
3862700,2.6786,20.0,67,0.9163766084244831,3.440203052228972
3862776,1.1799,20.293,67,0.9023728766723382,3.758740371879803
3862948,0.5891,19.162,63,0.9282946672740531,3.4748871898767693
3862995,1.9186,20.073,65,0.9402296763988696,3.587364060066563
3863435,1.119,19.13,67,0.9069682367152186,3.5039105161591384
3864171,1.4877,20.331,63,0.9007953616290582,3.5417119435282456
3864438,1.6606,19.902,70,0.9166795933462776,3.9406332679878115
3864444,1.6159,20.052,65,0.9036890870956025,3.6525888611586823
3864763,2.0171,19.875,70,0.9327480487012162,3.694343688738573
3864993,0.883,19.352,72,0.9203786617802436,3.3731451079563257
3865190,1.5827,19.509,71,0.9309366382747672,3.410143901633053
3865600,1.5545,19.452,61,0.8889387928556396,3.768301042158869
3865794,3.0419,20.372,62,0.9325788493713176,3.6535287998759824
3865837,0.5483,20.361,41,0.9173876147082047,3.5278934633690926
3866220,1.4924,20.232,73,0.8885783193861221,3.3370240097820822
3866223,1.7791,18.754,66,0.8942676378719229,3.480636247221953
3866343,0.751,17.116,70,0.847335992708105,3.2633369250524065
3866468,1.4147,20.641,66,0.8774879962955652,3.7384611544235793
3867070,0.7722,17.894,73,0.9031054348674734,3.3966137242424765
3867138,1.2014,19.982,69,0.9198255499463887,3.5491775112065262
3867529,0.6244,20.557,19,0.9711803491210894,3.1080189224534647
3867708,0.3482,19.012,67,0.9086383601343254,3.5039105161591384
3867743,1.5914,18.815,67,0.9005994275702445,3.6313254440194704
3867831,1.5678,19.74,135,0.931575127791233,3.660652819730171
3868099,1.7954,19.635,67,0.9550368858129016,3.758740371879803
3868195,1.9219,19.493,71,0.9153360751439253,3.775516462522308
3868282,1.3269,20.348,63,0.9289778220740663,3.2744129289223403
3868565,1.7605,19.799,70,0.8780538712666452,3.694343688738573
3869230,0.5245,17.505,57,0.9037972469107529,3.4654725152867574
3869331,1.3336,19.835,56,0.898265099272557,3.3666577777057616
3869472,1.6613,19.677,63,0.8874000003285623,3.3412376825738166
3869577,2.2313,19.709,55,0.9303624659500027,3.487864068628262
3869664,1.744,19.963,56,0.9490424917124404,3.5862224153822244
3870046,0.794,20.194,56,0.9512508964000806,3.5130342028234036
3870067,1.2433,17.687,64,0.8978049032260367,3.3007008598092633
3870484,2.2007,19.369,64,0.8934683557122163,3.6307709457901893
3870573,1.7263,19.163,53,0.9314963089350539,3.6648848432788816
3870863,3.2034,20.499,62,0.9253578212812249,3.5858708591375383
3871183,3.8176,19.784,59,0.9415657136912868,3.585420855848133
3871226,1.3126,19.522,58,0.9442723185741653,3.5617921145144025
3871916,1.9519,19.123,60,0.922260141543004,3.469783527306865
3871936,2.1941,20.132,54,0.9376313869564885,3.3868732470828746
3871948,1.8283,20.023,62,0.9419732957062996,3.5858708591375383
3873116,1.8412,19.68,62,0.9057648459744654,3.5182129183990942
3873847,1.0037,18.117,59,0.8940690750623274,3.5151184861256204
3874133,0.7695,19.073,61,0.9249793493887848,3.151669962532872
3874174,0.6905,20.294,58,0.9261153577819498,3.5617921145144025
3874583,1.0106,20.218,56,0.9567171572297894,3.147093140029299
3875386,2.1014,19.802,60,0.9240272423507955,3.469783527306865
3875687,1.7557,20.473,58,0.8990454972289037,3.4905562722241146
3875807,1.241,20.077,58,0.9290894069190869,3.7042637990949787
3875864,1.1493,18.754,63,0.917979700064033,3.4748871898767693
3876021,0.3193,17.698,81,0.9338503721230602,3.7352817814715733
3876098,0.7892,16.89,61,0.8698845025805768,3.0146408337270953
3876572,2.2427,19.777,110,0.9189914361181794,3.8380069041791294
3876675,2.1931,18.928,64,0.8971873273079518,3.5647569285940044
3876990,1.0279,20.104,54,0.9105427161276489,3.6879286468235746
3876992,2.0065,19.042,54,0.9025463745498825,3.3116093971476994
3877192,1.8025,20.182,63,0.9488036703280309,3.7421862044826746
3877665,1.5928,18.465,64,0.9110826934765853,3.4327288942016336
3877721,1.9515,18.557,59,0.923069282954749,3.585420855848133
3878273,1.5974,19.082,54,0.9245089443496216,3.5374009469532246
3878439,0.9871,19.999,62,0.9323212801741864,3.382897036922206
3879083,0.9923,16.619,57,0.8917949559927887,3.393275171218283
3879601,1.768,19.749,63,0.941358494853279,3.608536697179722
3879606,1.5238,20.125,57,0.9274794556861672,3.6098672034237054
3879665,1.214,20.091,60,0.8884008272912791,3.608574868399139
3880145,2.3869,19.835,61,0.9350754769673104,3.6997864777559806
3880170,0.89,20.255,57,0.9595077936788851,3.393275171218283
3880256,2.0382,18.557,51,0.9203921198162192,3.6172795821063795
3881467,3.252,19.072,57,0.9359874195406966,3.4654725152867574
3881682,1.2633,19.801,56,0.9098806655373037,3.7325988404998665
3881701,2.2437,19.311,63,0.9380212798398888,3.5417119435282456
3881922,0.9872,20.038,62,0.9188284450009894,3.247581155445318
3881923,1.2999,19.318,54,0.8955063802126675,3.5374009469532246
3882026,1.7596,18.279,56,0.9233719581268135,3.439845990264583
3882125,0.4235,19.687,34,0.9221723048725824,3.312641704942455
3882214,1.0182,19.731,107,0.964885125986811,0.6171660724761008
3882218,1.3555,18.389,58,0.8877802024995475,3.205612903062962
3882227,0.8244,20.006,60,0.9271415279938872,3.33099218621459
3882240,2.1733,19.311,60,0.8960888491044411,3.8167618800375513
3882479,1.25,19.124,63,0.9081715719064161,3.408062436225293
3882540,1.3457,16.731,57,0.9276600630347133,3.321077827149809
3882783,1.7257,19.832,55,0.8883632649746905,3.710493690030066
3883051,2.1005,20.14,54,0.8873902508442919,3.4621370970180494
3883252,1.5154,19.913,52,0.9344019487674322,3.5638668834263854
3883852,2.5625,19.5,55,0.9285672824030613,3.413654194827661
3884064,1.3648,19.41,63,0.921251205647254,3.608536697179722
3884175,1.3379,19.677,62,0.9286417836970537,3.6535287998759824
3884441,1.1296,19.628,56,0.9217877541898982,3.22028135258812
3884694,1.2525,20.985,52,0.9290409748487283,3.5638668834263854
3884730,2.4938,19.73,63,0.9245917220838781,3.7421862044826746
3884748,2.1703,19.324,55,0.9265112287649446,3.6362838162294646
3884750,2.3789,18.953,59,0.9094223483280862,3.374513746680596
3885276,1.352,20.061,62,0.9475945351642308,3.5182129183990942
3885764,1.4382,19.509,63,0.9235419375704714,3.8758357117856272
3886310,1.0218,19.453,54,0.9312875828494223,3.3116093971476994
3886984,1.6417,19.895,54,0.9342476481701748,3.6879286468235746
3887094,3.9536,20.04,62,0.9356846520132287,3.7888446813528707
3888561,2.0915,18.952,114,0.8888958030114882,3.4788006302366647
3889100,3.4873,20.363,54,0.9388646236893308,3.2363455472125247
3889617,0.5981,20.361,54,0.9283413892250326,3.4621370970180494
3889966,0.601,19.977,47,0.9327236741089961,3.515352158083097
3890080,1.1339,19.057,56,0.8945468754670752,3.3666577777057616
3890125,1.7113,19.649,53,0.9252854909132917,3.3594777730056413
3890458,2.8937,19.456,56,0.8787135204217218,3.659410627941045
3891653,2.1565,17.135,61,0.9285019677171349,3.3572136557415377
3891780,1.1923,17.719,59,0.93225693684494,3.1636066375130585
3891783,1.6035,18.747,62,0.916464375996863,3.45055497766065
3891839,0.5529,19.691,58,0.955621913420833,3.5617921145144025
3891950,0.7201,19.662,54,0.9036079678867995,3.3116093971476994
3892246,2.1181,19.198,64,0.9182941189265014,3.3007008598092633
3892278,0.5216,19.797,11,0.9462078489261787,2.637684800078208
3892302,1.7848,19.922,62,0.947235937447741,3.45055497766065
3892324,3.6502,19.448,61,0.9363983312947834,3.5627573489502034
3892635,1.6477,18.437,66,0.9633238891552658,3.093898886419514
3893232,2.2563,18.667,62,0.9215899434426987,3.5182129183990942
3893670,2.4504,20.11,52,0.9296981247643441,3.5638668834263854
3893824,1.507,20.674,35,0.9436314985140811,3.6599171221214553
3894189,1.8723,20.147,54,0.9404901710541365,3.7631924967587493
3894286,0.8007,19.915,61,0.9143596789758611,3.0831553981299837
3894418,1.994,20.012,60,0.904876634030089,3.469783527306865
3895520,0.9044,18.94,63,0.9209440509275503,3.3412376825738166
3896264,2.2604,20.038,58,0.9285103547009552,3.6330279568046904
3896429,0.4085,19.572,59,0.9171325703546194,3.585420855848133
3896939,2.2752,20.019,61,0.9337520820895338,3.494242784547315
3897074,1.8011,19.669,64,0.8948279732703099,3.6307709457901893
3897160,1.8039,18.982,61,0.9041211445989219,3.425728220144426
3897442,1.8249,19.636,62,0.9221856123598755,3.382897036922206
3897649,1.4322,19.789,63,0.8899806420021228,3.7421862044826746
3897755,1.5504,19.953,54,0.8952371964127129,3.6126647968883994
3898408,1.2599,19.475,54,0.9427419281130536,3.6126647968883994
3898488,1.4031,19.589,61,0.9153579227794542,3.5627573489502034
3898523,1.5599,19.787,61,0.9185871296904974,3.151669962532872
3898772,0.6072,18.912,59,0.9482212038821185,3.6557232255706453
3899114,3.1725,20.055,61,0.9243463921002839,3.5627573489502034
3899492,1.8444,19.21,62,0.9413910179559313,3.382897036922206
3899495,3.3913,19.977,58,0.9515180372446188,3.917971325965843
3899751,1.1138,18.889,62,0.9165515725317992,3.315239096183762
3899923,1.3553,20.451,54,0.9505601986800585,3.4621370970180494
3900048,2.3257,19.254,58,0.9057427403934657,3.2768487453532504
3900099,1.6114,19.4,109,0.8597045640439209,3.8660181622073497
3900305,1.5674,19.976,57,0.9176902339516777,3.6820645474921796
3900618,1.4567,19.976,61,0.9395656272394775,3.6997864777559806
3901204,1.8846,20.044,59,0.9100187443813441,3.374513746680596
3901480,1.6453,19.582,59,0.8875307543357621,3.726025595293158
3901571,1.8577,19.36,60,0.9102791945269828,3.608574868399139
3902468,2.3416,19.566,60,0.9318814742050601,3.4003878567607275
3902668,0.516,19.312,61,0.9275186860488688,3.5627573489502034
3902722,1.6849,19.855,57,0.9383135879800178,3.393275171218283
3902732,1.3226,19.606,54,0.9357155917504247,3.3868732470828746
3902901,2.2684,19.695,57,0.8996092755965076,3.4654725152867574
3902909,0.5027,0.0,59,0.8631741744237423,3.374513746680596
3903121,0.8264,20.848,60,0.92553328327255,3.33099218621459
3903508,1.0627,18.109,57,0.8963361508699199,3.537669859355231
3904200,1.43,18.455,59,0.8972948387256974,3.374513746680596
3904549,0.964,20.009,39,0.9222938774438983,3.470742612122823
3904575,3.1311,20.082,53,0.9205697387772462,3.5885330757105716
3904818,1.1045,19.918,60,0.9128264127407897,3.539179197853002
3905089,1.1788,19.73,62,0.9447986589498631,3.5182129183990942
3905131,0.3125,18.588,61,0.9090533883421271,3.3572136557415377
3905362,1.4257,19.464,119,0.999230253157981,0.40501046551792624
3905404,2.4787,19.858,59,0.9352682368593644,3.5151184861256204
3905651,2.2626,19.114,61,0.9135555149867514,3.220184526935761
3905973,0.5086,19.055,64,0.8850859603449728,3.5647569285940044
3906383,0.9161,19.899,58,0.8975698409259818,3.4905562722241146
3906503,1.4513,19.258,63,0.9266974746580706,3.5417119435282456
3906657,1.7548,19.56,62,0.894956052721587,3.5858708591375383
3907357,0.6962,20.135,60,0.9110427915871439,3.8167618800375513
3908148,1.4533,20.056,53,0.9235522850294619,3.2831260054373317
3908151,0.5562,18.297,62,0.9202106933613339,3.45055497766065
3908160,1.0519,18.986,59,0.9090535311122384,3.3042113769580834
3908879,1.4356,19.68,56,0.9213591901001136,3.439845990264583
3909101,1.9699,19.124,60,0.9138827468083661,3.4003878567607275
3909346,1.7305,19.849,55,0.8832437341945191,3.6362838162294646
3909370,0.5242,19.066,58,0.8982953861824665,3.4193204299338262
3909384,2.049,20.67,58,0.9332659764723509,3.0631412184823863
3909577,1.7732,18.672,58,0.9324471314426569,3.2768487453532504
3909975,2.1755,19.925,63,0.9308203446530152,2.6729901460590533
3910084,1.7393,20.069,59,0.8789078559422402,3.444816116403108
3910146,1.7798,19.289,63,0.9178173229877611,3.3412376825738166
3910473,2.1432,18.963,63,0.9300592636605576,3.3412376825738166
3910644,1.4624,19.852,63,0.9149674195407407,3.608536697179722
3910837,1.5795,20.07,52,0.9331185610854172,3.5638668834263854
3911176,1.7215,20.093,60,0.946574694331211,3.608574868399139
3911193,1.4934,18.993,58,0.9217670590744028,3.134377060772674
3912031,0.7778,20.291,54,0.9364565934782064,3.9137201966290993
3912069,3.1407,20.668,55,0.9525630188796541,3.413654194827661
3912362,2.9368,18.713,60,0.9508161536555114,3.469783527306865
3912822,2.1523,19.768,60,0.9232661236174232,3.608574868399139
3913101,1.66,19.904,114,0.90668834063861,3.562627151447187
3913866,0.4519,19.447,54,0.8885694515408981,3.3868732470828746
3914211,1.2666,20.106,48,0.9429520373705225,3.541737095085943
3914253,1.1314,20.066,57,0.941018965131543,3.6098672034237054
3915225,1.0604,19.334,63,0.9034001849495723,3.7421862044826746
3915491,1.2328,16.877,83,0.9693693085236683,0.5927713010458852
3916393,0.8807,19.391,61,0.9504610547751626,3.6997864777559806
3916601,0.7674,17.567,55,0.9468105115421761,3.413654194827661
3917520,1.7088,20.233,59,0.9104593111586915,3.374513746680596
3918314,0.976,20.34,48,0.940965130267673,3.541737095085943
3918474,1.136,18.915,63,0.9150288639483556,3.207588175270864
3918643,2.6975,19.174,58,0.898874277864369,3.4193204299338262
3918668,0.3961,19.24,57,0.920624411117932,3.393275171218283
3919277,1.0004,19.129,58,0.9068343482367242,3.2768487453532504
3920272,1.8443,20.047,55,0.9285316224308247,3.8589134376312684
3920512,3.1904,19.548,60,0.9260639506930936,3.33099218621459
3920780,1.4898,19.151,63,0.9012671037693506,3.408062436225293
3921679,1.7818,19.852,59,0.9270097449641155,3.5151184861256204
3921928,2.3615,19.941,56,0.9644251048341406,3.22028135258812
3921978,3.1099,19.835,61,0.9272965854005564,3.425728220144426
3922126,2.4573,19.946,59,0.9194102355658949,3.585420855848133
3922387,2.8609,19.044,62,0.9284720263703571,3.5182129183990942
3922585,1.8632,20.076,53,0.9181930377665992,3.970291913552122
3923134,1.3192,19.316,55,0.9213340832363517,3.413654194827661
3923202,1.3762,18.461,55,0.9291123825594468,3.1168146996252553
3923317,2.1534,19.647,62,0.9153489384741457,3.5858708591375383
3923964,1.5479,20.425,53,0.9015578323550327,3.5121813081422615
3924077,1.5995,20.324,57,0.8944331647985037,3.537669859355231
3924315,0.6129,19.744,13,0.9527349601923006,2.5649493574615367
3924342,1.5338,19.815,61,0.899087938851024,3.6312719133530917
3924460,1.0268,19.243,60,0.9245456921465719,3.539179197853002
3924499,1.8669,19.418,62,0.9245640432126686,3.6535287998759824
3924656,2.0343,18.084,55,0.9172729267254216,3.562073942428863
3924967,1.0951,19.883,23,0.9307526931730002,3.2780166802895656
3925045,1.303,17.984,55,0.9261680475489538,3.042604825824654
3925117,3.4335,20.286,110,0.9378296313557051,3.9673779234211226
3925196,1.4733,20.1,62,0.9070906001989835,3.6535287998759824
3925818,2.2967,20.361,56,0.9370944260370363,3.5130342028234036
3926085,2.6247,19.9,57,0.9405595008662754,3.754261891560654
3926101,1.6224,19.544,57,0.9347804799706196,3.393275171218283
3926381,2.7527,19.051,64,0.9141987309588651,3.6307709457901893
3926449,2.2149,19.797,56,0.94049641077093,3.5862224153822244
3926646,2.2194,19.877,64,0.9076685745324987,3.6307709457901893
3926678,1.0632,20.635,58,0.9293484823308535,3.7042637990949787
3926683,1.0833,19.572,63,0.9060024887485086,3.4748871898767693
3926779,3.3926,20.028,55,0.9218490720853649,3.7847035638306674
3926809,1.4887,19.564,61,0.9201838428918545,3.768301042158869
3926895,2.0649,19.587,117,0.9280611914373142,3.5305772275224747
3927241,2.3657,19.554,62,0.9442495939388952,3.5182129183990942
3927428,1.9833,18.832,63,0.9036507660538936,3.5417119435282456
3928057,1.1495,20.761,51,0.9292499996562894,3.538643069451893
3929656,1.2493,18.913,56,0.9296619615434081,3.147093140029299
3930052,1.0624,19.304,53,0.9297689604688333,3.3594777730056413
3930143,0.5596,17.373,59,0.919924971896674,3.3042113769580834
3930389,1.7133,20.628,63,0.947883895030523,3.608536697179722
3931087,1.2437,17.934,56,0.9182716425646185,3.22028135258812
3931288,2.1604,18.662,56,0.9403016752517314,3.22028135258812
3931571,1.2722,19.834,54,0.9076902508428946,3.6126647968883994
3931681,2.0577,19.044,55,0.9417101611297367,3.6362838162294646
3932206,1.7648,20.199,48,0.9038220748489563,3.459371116130456
3932897,1.542,20.024,52,0.9086908269724434,3.3314407823333605
3932990,1.1579,21.238,48,0.9301533304326866,3.3770051371749688
3933992,1.0167,18.815,64,0.9227660489387723,3.3007008598092633
3934180,4.0415,20.151,62,0.9043455575604462,3.6535287998759824
3934317,1.6091,20.133,58,0.9249785136844275,3.7754996413852666
3934669,2.5625,19.412,58,0.9277449432848515,3.4905562722241146
3934817,0.404,18.947,54,0.9204177033843675,3.6879286468235746
3935093,2.2676,20.38,58,0.9215781275177214,3.7042637990949787
3935488,3.3187,19.199,58,0.9370410777596778,3.6330279568046904
3935539,2.6536,19.639,61,0.9394649816571079,3.905330170964646
3935573,0.9863,19.589,23,0.9245676253462938,3.1354942159291497
3935872,0.8622,19.327,61,0.9050893456501958,3.6312719133530917
3935940,2.7764,19.32,62,0.9121139174127728,3.5858708591375383
3936619,1.0846,19.061,58,0.9114322946258346,3.4193204299338262
3936698,1.4904,19.766,63,0.905378458309252,3.608536697179722
3937304,1.1941,18.279,60,0.9173000484135168,3.539179197853002
3937393,1.4101,18.582,57,0.9173607807595093,3.0322884508759125
3937426,1.5435,18.766,52,0.9070506019796273,3.253965415302352
3937608,3.8749,19.457,57,0.9430196905796991,3.754261891560654
3937969,2.3359,20.287,57,0.915760043703477,3.2488804830813347
3938163,1.8927,20.41,61,0.932931194105619,3.3572136557415377
3938484,0.4616,17.732,59,0.9351556741951631,3.0230018980680335
3938571,0.5655,0.0,61,0.9267724956670975,3.425728220144426
3938584,0.5701,19.381,57,0.926286200478389,3.8264592356291276
3938741,1.7969,18.975,56,0.9120687110657011,3.439845990264583
3939431,0.7137,19.943,51,0.9410939552891954,3.6959160947608662
3939435,2.0847,17.158,61,0.9233382159336004,3.494242784547315
3939463,0.9853,19.437,61,0.9379504011689631,3.425728220144426
3939687,1.5866,19.244,57,0.9203589682224855,3.6820645474921796
3939994,1.3179,19.314,57,0.8989582791604986,3.6098672034237054
3940304,1.8223,19.461,62,0.9428312370828161,3.5858708591375383
3940438,1.901,19.605,58,0.9052452022935414,3.134377060772674
3940599,1.1353,19.976,57,0.9259418255311476,3.537669859355231
3940636,1.6417,19.711,51,0.9548737324069085,3.4600065567974068
3940829,2.1939,19.802,59,0.931087575474891,3.5151184861256204
3941256,0.7523,19.066,61,0.904157590526756,3.6312719133530917
3941605,1.3646,19.435,59,0.9037430942700786,3.233909007235571
3941625,2.1974,19.95,58,0.927880750244619,3.4905562722241146
3942082,2.0521,19.207,62,0.9165332375387532,3.6535287998759824
3942099,2.005,20.389,56,0.8947832930597487,3.5862224153822244
3942139,1.1326,19.668,52,0.9370441642057038,3.408916149364369
3942585,0.7874,20.466,51,0.9250508008937173,3.853189120069839
3942612,1.3315,20.063,51,0.9205425934368291,3.7745526074153526
3942983,1.259,20.229,59,0.9094430329128151,3.6557232255706453
3943173,2.5325,20.442,48,0.8804522403221371,3.459371116130456
3943274,1.6541,19.814,59,0.9181427554673167,3.585420855848133
3943597,0.953,18.968,57,0.8928927863652822,3.1044857949443867
3943659,2.0701,19.5,57,0.9644959118120738,3.176683139012861
3943685,1.2589,19.53,56,0.9251541889232264,3.439845990264583
3943841,1.3029,19.058,61,0.8776335460589962,3.0831553981299837
3943941,0.4041,18.728,54,0.9155144373522024,3.8384563466939245
3943956,1.0143,20.144,60,0.9109985306622137,3.747366209491414
3944719,0.666,19.341,16,0.9407797669228348,2.9574279703891
3944837,0.8784,19.32,63,0.9105647569397292,3.7421862044826746
3945107,3.0663,20.058,61,0.9062415567253808,3.494242784547315
3945452,1.902,19.942,60,0.8997593361970502,3.33099218621459
3945875,1.1357,20.114,58,0.8959308456229265,3.4905562722241146
3946415,1.7968,19.466,61,0.9090891601628588,3.6312719133530917
3946422,0.8698,20.411,45,0.873497655081167,3.460602263427563
3946479,1.3377,20.159,54,0.9321574159655714,3.5374009469532246
3947319,0.7183,18.621,59,0.9267278643527199,3.1636066375130585
3948032,1.9659,19.08,54,0.9318515829580342,3.3116093971476994
3948240,1.5143,19.823,63,0.8914253848120183,3.3412376825738166
3948602,1.3164,18.795,57,0.9176486923668599,3.393275171218283
3949892,0.9987,19.411,61,0.8932843202562186,3.6312719133530917
3950158,1.4697,18.978,60,0.920802259484816,3.1228051745761785
3950183,1.8446,19.782,57,0.9044127425947813,3.2488804830813347
3950223,1.9459,19.064,120,0.8823617382212154,3.2989438899842667
3950342,1.2745,19.685,33,0.916874374310187,3.277975838874825
3950525,3.5302,20.13,56,0.9099472214495101,3.659410627941045
3950682,1.7812,18.41,56,0.8914680595263682,3.293469565146941
3950789,3.5287,18.701,57,0.957934165906569,3.321077827149809
3950826,0.5423,17.778,60,0.9143981537435497,3.33099218621459
3951075,1.6324,19.919,62,0.9197205065610351,3.45055497766065
3951252,1.6528,19.558,65,0.9139695723353125,3.587364060066563
3951357,1.5733,19.987,62,0.8932720002267921,3.7888446813528707
3951387,1.076,19.044,54,0.9092361262323188,3.5374009469532246
3951504,1.9461,18.827,55,0.912148831529963,3.413654194827661
3952016,1.0002,19.846,54,0.9439317961843446,3.4621370970180494
3952055,1.4047,19.548,56,0.8994580399596828,3.3666577777057616
3952975,0.5781,18.902,57,0.9334731804376419,3.6820645474921796
3953077,1.7399,19.331,60,0.9203960226905951,3.608574868399139
3953162,1.2866,19.015,61,0.9067321420109382,3.5627573489502034
3953453,0.8621,18.965,114,0.9267141359341661,3.5207138908419258
3953640,1.812,19.139,30,0.9234085838059594,3.283914713328978
3953655,1.9588,19.725,53,0.9211913995885885,3.5121813081422615
3953794,2.1558,20.288,55,0.9457037174782794,3.710493690030066
3954175,1.2051,18.649,64,0.9204510860263122,3.6307709457901893
3954424,1.2966,20.011,21,0.9647076748687379,2.892296315837252
3954710,1.9456,20.295,62,0.9253282839911433,3.6535287998759824
3955197,1.2319,19.349,59,0.9099694867225055,3.6557232255706453
3955205,0.8121,19.836,62,0.8984933069140686,3.382897036922206
3955580,1.8824,19.472,63,0.9231040271178645,3.6753614508311983
3956106,1.2533,19.229,63,0.9042684462981907,3.408062436225293
3956531,1.1351,19.574,54,0.9320545451237573,3.6126647968883994
3957697,0.4216,19.462,60,0.9092873173946538,3.469783527306865
3957921,1.2031,19.311,57,0.9259653489299009,3.537669859355231
3958251,0.7141,19.287,56,0.8983002102415544,3.5130342028234036
3958668,2.2292,19.78,58,0.9259009758785932,3.5617921145144025
3958800,2.4981,19.819,56,0.9089026847210173,3.5130342028234036
3958875,1.6938,19.387,57,0.8951986347088445,3.537669859355231
3959404,1.9519,18.551,118,0.8944936983489808,3.465881992133175
3959450,1.462,19.574,64,0.9295098274137498,3.498742911397819
3960042,0.8002,19.77,60,0.9222187104730784,3.539179197853002
3960507,4.0095,20.213,61,0.9647479249439632,3.5627573489502034
